,Id,Name,Location,FollowersCount,FriendsCount,RetweetCount,TweetCount,Score
4618,825402049143644161,Ram Gopal Das,"New Delhi, India",263.0,166.0,0,104,1561
4625,41330576,Naresh Sharma,"Stockholm, Sweden",262.0,121.0,0,104,1559
4626,1071027013220225024,Sandeep Sharma,,262.0,226.0,0,104,1559
4627,2663277066,Vinay Goswami,"Gurgaon, India",262.0,397.0,0,104,1559
4628,841047553,Kishan Sharma,New Delhi India,261.0,294.0,0,104,1557
4629,561987859,🇮🇳 sadharanindian 🇮🇳,India. (Bharat),261.0,86.0,0,104,1557
4631,1076432836356464642,raja zain ul abi din,"پنجاب, پاکستان",261.0,820.0,0,104,1557
4630,114136109,Krupa Padia Doshi,Sharjah,261.0,194.0,0,104,1557
4632,60923925,Himanshu P Saraswat,,260.0,423.0,0,104,1555
4633,3163397360,Gaurang sharma,Jaipur ,260.0,744.0,0,104,1555
4634,732993640365182976,Bianca Bonazzola 👑🐺🇨🇵🇪🇺,"Milan, Italy",260.0,669.0,0,104,1555
4635,35781406,aazzeemm,New Delhi,260.0,257.0,0,104,1555
4636,2440971859,Divine Love,,260.0,293.0,0,104,1555
4637,1049555576592580608,Asim Munna,"Uttar Pradesh, India",260.0,554.0,0,104,1555
4639,120475910,Lalit Adhikari,India,259.0,84.0,0,104,1553
4638,1938566498,Dilip Sah,India,259.0,18.0,0,104,1553
4640,2511424604,Manmohan Misra,,258.0,224.0,0,104,1551
4641,810129969275932672,मोहम्मद वसी(محمد وصی),"नई दिल्ली, भारत",258.0,97.0,0,104,1551
4642,2744106437,غدار,zameen,258.0,126.0,0,104,1551
4643,1066668208151805953,Sowmiya🇮🇳 NAMO FOR 2019,,258.0,342.0,0,104,1551
4644,62423651,Sateesh Batchu,"Bengaluru, India",258.0,869.0,0,104,1551
4645,951350078941282305,छैला🖕😊, Bharat(आर्यावर्त)🇮🇳,258.0,541.0,0,104,1551
4646,2315849275,Julia Photography,"Philadelphia, PA",257.0,261.0,0,104,1549
4647,42090926,Adil Imran,Lahore,257.0,1516.0,0,104,1549
4648,1410489668,Nasir Khan,"Dammam, Kingdom of Saudi Arabia",257.0,105.0,0,104,1549
4649,979669383470616577,Peace,,257.0,518.0,0,104,1549
4650,2809679972,NAVID,,257.0,442.0,0,104,1549
4661,2666764311,manish kumar,"Bihar, India",256.0,708.0,0,104,1547
4660,1215689214,Nikhil soni,,256.0,104.0,0,104,1547
4657,1027631223496044544,Vinay Kumar,India,256.0,2474.0,0,104,1547
4659,86965873,Shantanu Shrivastava,,256.0,352.0,0,104,1547
4658,1095815838,Sadiq Ali,Islamabad,256.0,348.0,0,104,1547
4653,781162671660011521,with Shadab shaikh,In Dreams ,256.0,63.0,0,104,1547
4656,339273624,Manka,,256.0,367.0,0,104,1547
4654,52384564,Ali S,"北京, 中华人民共和国",256.0,548.0,0,104,1547
4652,64229906,mohammed s iqbal,,256.0,533.0,0,104,1547
4651,3115482889,Sajid Nazir Tantray,"Srinagar, Jammu & Kashmir",256.0,375.0,0,104,1547
4655,788709964881752064,Hemant vajpayee,"Jodhpur, Rajasthan,india",256.0,385.0,0,104,1547
4662,2809639402,Karishma.S.S,,255.0,140.0,0,104,1545
4663,1056521216356507649,Raabia,"Punjab, Pakistan",255.0,465.0,0,104,1545
4664,24515479,Adil Mannan,London,255.0,576.0,0,104,1545
4665,1396978813,ثروت,"Milton Keynes, England",255.0,669.0,0,104,1545
4666,1064598846070616066,KrackJack🍪🇮🇳,राजस्थान🏜,255.0,71.0,0,104,1545
4667,309174936,Azhar Abbasi,Pakistan,255.0,267.0,0,104,1545
4668,3303135949,Parvesh Insan,"New Delhi, India",255.0,75.0,0,104,1545
4669,25604045,TheFurman,"London, UK",255.0,1450.0,0,104,1545
4674,719312370,Biju_nair,,254.0,261.0,0,104,1543
4676,702877373008482305,RAVi VERMA,India,254.0,450.0,0,104,1543
4675,986543257030152192,Rawalpindians,"Rawalpindi, Pakistan",254.0,1543.0,0,104,1543
4671,37182283,Karthik T,"Coimbatore, India",254.0,226.0,0,104,1543
4673,1066000183262158849,Megana chowdary,,254.0,1467.0,0,104,1543
4672,888980325942034432,sharifpk,"Punjab, Pakistan",254.0,416.0,0,104,1543
4670,857216111464521728,GHANSHYAM VADNAGARWALA,,254.0,566.0,0,104,1543
4677,2897991908,rinku winter,"Yamunanagar, India",253.0,38.0,0,104,1541
4678,85775830,Amir Sohail عامر سہیل,,253.0,378.0,0,104,1541
4679,392178798,Memendra_Bahubali🇮🇳,India,253.0,167.0,0,104,1541
4680,1043043147104702464,Chandrapal Kori,,253.0,35.0,0,104,1541
4681,795306742028664836,Ajay kumar,,253.0,392.0,0,104,1541
4685,2547865705,Jawwad Hussain Naqvi,"Karachi, Pakistan",252.0,378.0,0,104,1539
4687,937634041360199681,Fikret,"Balochistan, Pakistan",252.0,1399.0,0,104,1539
4686,1017455466354565120,Pluto,pluto ,252.0,27.0,0,104,1539
4688,1110170347,Jerjees Janjua 🔆,Islamabad,252.0,1278.0,0,104,1539
4684,913036572211085312,SicarioMose🇮🇳,In Your Mind,252.0,2706.0,0,104,1539
4682,3250596204,Wind chimes,,252.0,33.0,0,104,1539
4683,818184728260079616,Rizwan Ali,"Dehradun, India",252.0,89.0,0,104,1539
4689,27621642,Junaid S. Khan,Jeddah,251.0,413.0,0,104,1537
4690,931513643073642496,Naveen kumar,India,251.0,385.0,0,104,1537
4691,594381428,Rahul Tiwari,"New Delhi, India",251.0,1859.0,0,104,1537
4692,1227829573,Ritu moudgil,,250.0,404.0,0,104,1535
4693,746967018,Food Semantics 🌸🥰,Somewhere in clouds,250.0,627.0,0,104,1535
4694,3295610851,Arun marwah,Punjab,250.0,714.0,0,104,1535
4695,213708682,Nupendra_Joshi,,250.0,386.0,0,104,1535
4696,134741216,Amit Saincher,"Chennai, India",250.0,270.0,0,104,1535
4697,1019543615201107969,Atul Gautam,Gurgram,250.0,29.0,0,104,1535
4701,4864518013,surya singh,"नई दिल्ली, भारत",249.0,120.0,0,104,1533
4700,1015582719387062272,Mahendra Rawat,North Delhi,249.0,410.0,0,104,1533
4699,98907716,Muhammad Rehan,pakistan,249.0,569.0,0,104,1533
4698,1046471338959953921,Chhaganalal,"Maharashtra, India",249.0,176.0,0,104,1533
4702,2394971528,Ruchika,,248.0,379.0,0,104,1531
4703,921724794973728768,பாக்யராஜ் ரிஷிவந்தியம்,திருக்கோவிலூர் சென்னை,248.0,269.0,0,104,1531
4704,1066334070366330881,..••DK,,248.0,317.0,0,104,1531
4705,786272622292176896,Acharya आचार्य,India,248.0,640.0,0,104,1531
4706,336344780,Twamevaaham....,Visakhapatnam,248.0,1222.0,0,104,1531
4707,819194556,javed,karachi,248.0,326.0,0,104,1531
4708,386091542,Spitma,Meghalaya (India),248.0,1265.0,0,104,1531
4709,127146354,Kaliya,NAVI MUMBAI,248.0,511.0,0,104,1531
4714,73697878,kanv bali,delhi,247.0,954.0,0,104,1529
4717,3258631706,sharma,New India,247.0,319.0,0,104,1529
4716,144864079,Aamir khan,"Abbottabad ,Pakistan",247.0,624.0,0,104,1529
4715,1070710084441784320,Kumaran,,247.0,462.0,0,104,1529
4718,85264880,Mandeep S Wasu,Pune,247.0,595.0,0,104,1529
4713,1089142864750100481,Raj-daya🇮🇳🌷🙏,"Mumbai, India",247.0,541.0,0,104,1529
4710,2931173952,Aamir Rocky,India,247.0,1088.0,0,104,1529
4712,908244377025126400,Dhurendra Mahato,"New Delhi, India",247.0,473.0,0,104,1529
4711,374440873,Mahi 🇮🇳 🌹🌹🌹,"Gujarat, India",247.0,134.0,0,104,1529
4719,4475185819,Akash Divekar,"Aurangabad, India",246.0,785.0,0,104,1527
4720,1027405871700172800,ask,,246.0,690.0,0,104,1527
4721,706890779113824260,ShvetaKetu,,246.0,73.0,0,104,1527
4722,118103875,Sameer Sharma🇮🇳,"Kishtwar,Bengaluru, India",246.0,465.0,0,104,1527
4724,1051719083354464256,Jaisingh Mandiya INC,Narnaul Haryana India,246.0,119.0,0,104,1527
4725,151895816,Abhishek Pal 🇮🇳,,246.0,253.0,0,104,1527
4726,3055052414,Muhammad Sajid,"Skardu, GilgitBaltistan, Pakistan",246.0,1784.0,0,104,1527
4723,759672096,Barjees H Kiani,"London, England",246.0,946.0,0,104,1527
4727,1458028922,Muhammad Chaudhry,,245.0,541.0,0,104,1525
4728,631825029,mp,"Madrid, Spain",245.0,207.0,0,104,1525
4729,1016711222614548480,M Rafigue,,245.0,71.0,0,104,1525
4730,212171050,Waqas Chaudhry,Pakistan,245.0,438.0,0,104,1525
4732,860470794215751680,Tahir Yousafzai,,243.0,300.0,0,104,1521
4733,42374510,Anupam K Mitra,India,243.0,1341.0,0,104,1521
4731,858400194320367616,Awais,"Karachi, Pakistan",243.0,408.0,0,104,1521
4735,326909754,Omer Khalid,"Aachen, Germany",242.0,128.0,0,104,1519
4736,117477201,tajamul bacha,sopore,242.0,147.0,0,104,1519
4737,1577949638,dashoraj🇮🇳,India,242.0,603.0,0,104,1519
4738,103102491,Muhammad Asif Khan,Pakistan,242.0,398.0,0,104,1519
4734,3604638618,Ambuj sharma,India,242.0,92.0,0,104,1519
4744,1055368797245321218,Imran Faisal,"Sialkot, Pakistan",241.0,336.0,0,104,1517
4748,142552730,Harsh Triwedi,"Pune, India",241.0,344.0,0,104,1517
4747,956174042351874049,Ravish.Chaudhary,India,241.0,125.0,0,104,1517
4746,897813433105735680,Dr.acula,پاکستان,241.0,226.0,0,104,1517
4745,4726659272,Muhammad Ahsan,Sri Lanka,241.0,199.0,0,104,1517
4742,3019839396,YADAV JI,,241.0,319.0,0,104,1517
4743,3312474896,Aashish Kr Gupta,"Kanpur, India",241.0,268.0,0,104,1517
4741,122645476,Sandeep Kanwar,,241.0,384.0,0,104,1517
4740,1864848476,Nikhil Chaudhary,udaipur ,241.0,200.0,0,104,1517
4739,2960317021,Brijesh Mundada,Nashik,241.0,503.0,0,104,1517
4751,630562613,Amanullah,,240.0,617.0,0,104,1515
4752,93223693,હિમાંશુ મંગે,"Mumbai, India",240.0,397.0,0,104,1515
4749,983937312,Shujah Hussyn,"Islamabad, Pakistan",240.0,670.0,0,104,1515
4750,299603087,Radhika Athale,"Indore, India",240.0,539.0,0,104,1515
4754,1354569109,amul dave,mumbai,239.0,2414.0,0,104,1513
4755,698990000738795520,Bhagya #GiveUpAMeal,"San Diego, CA",239.0,141.0,0,104,1513
4756,555465800,The Decider,,239.0,1190.0,0,104,1513
4753,3782424973,sanjay jha 🇮🇳,,239.0,822.0,0,104,1513
4757,700928673780621312,Kovid Shukla🇮🇳,,238.0,280.0,0,104,1511
4758,3536073558,Udayshankar Kulkarni,"Karnataka, India",238.0,656.0,0,104,1511
4759,1094091690036678656,Qari.abdullateeif Jaua,Pakistan923007513502,238.0,710.0,0,104,1511
4760,1018742721400279040,Sona,"Mumbra, Navi Mumbai",237.0,83.0,0,104,1509
4761,2295408278,venyell,,237.0,823.0,0,104,1509
4762,3866595973,Adnan Naqueeb,Indian Occupied Kashmir,237.0,204.0,0,104,1509
4763,1319736217,Joy M,New Delhi,237.0,827.0,0,104,1509
4764,3354662954,Prasant paikaray,"Bhubaneswar,odisha,India",237.0,239.0,0,104,1509
4765,784266543647428608,Himanshu Yadav,"Lucknow,INDIA",237.0,1820.0,0,104,1509
4769,2880944766,चंद्रू பிறைசூடி 🇮🇳 Bharat Mata Ki Jai 🇮🇳,भारत 🇮🇳,236.0,10.0,0,104,1507
4770,288335819,ASHOK,,236.0,599.0,0,104,1507
4768,478654850,Tahir Amjad,Abu Dhabi,236.0,81.0,0,104,1507
4767,879766214503002117,Agniveer🇮🇳🙏,,236.0,1433.0,0,104,1507
4766,2530146175,Priya 🇮🇳,India,236.0,1419.0,0,104,1507
4771,149409949,Sachin Dhariwal,,235.0,679.0,0,104,1505
4772,48686617,Siba Soumendra,,235.0,204.0,0,104,1505
4773,2754628345,Bhaskar Sen Sharma,"Kolkata, India",235.0,847.0,0,104,1505
4774,1042330413681836032,Gabbar #IStandWithIndianArmy,"Bengaluru, India",235.0,97.0,0,104,1505
4775,1102895419,عتیق خواجہ(پاکستان مسلم لیگ ن),"Azad Kashmir Province, Pakista",235.0,1927.0,0,104,1505
4776,131744761,Mohan,"Bengaluru, Karnataka",235.0,328.0,0,104,1505
4777,818722740144340993,SUNIL yadav,,234.0,584.0,0,104,1503
4778,43202433,Sabu,Jupiter,234.0,592.0,0,104,1503
4779,2232995268,Kush,,234.0,496.0,0,104,1503
4780,760971672,Basant kumar (basu),"Karnataka, India",234.0,530.0,0,104,1503
4786,4665455139,Mubashirriaz13⁦🇵🇰⁩⁦🇵🇰⁩⁦🇵🇰⁩⁦🇵🇰⁩,Pakistan,233.0,1562.0,0,104,1501
4789,188704713,कौस्तुभ त्रिपाठी🇮🇳,"Varanasi, India",233.0,851.0,0,104,1501
4788,42189990,Rakesh Shekhawat,Jaipur,233.0,469.0,0,104,1501
4787,199545233,MURALI PRASAD,"Nagari,Andhra Pradesh, India",233.0,200.0,0,104,1501
4782,705395876559065088,Kharkhuwa,"New Delhi, India",233.0,1385.0,0,104,1501
4785,303859364,UrMalli,,233.0,408.0,0,104,1501
4783,816207191661309952,Ch Hasan🇵🇰,"Lahore, Islamabad, Chakwal.",233.0,737.0,0,104,1501
4781,2771886951,Yokoo Gohar,United Kingdom,233.0,318.0,0,104,1501
4784,865245372683358209,Road_Runner,WORLDWIDE,233.0,80.0,0,104,1501
4790,827259438625021952,Vivek Kumar Nain,"Sonipat, India",232.0,456.0,0,104,1499
4791,1034873744,FatimaBilalFarooqui,Quetta Baluchistan Pakistan,232.0,139.0,0,104,1499
4792,1095362013797134336,Rajbir Singh,,232.0,1108.0,0,104,1499
4793,984106883014447110,Irshad Hussain,,232.0,910.0,0,104,1499
4794,938413342913449984,BJP guhla cheeka,Guhla Kaithal haryana भारत ,232.0,195.0,0,104,1499
4795,947822838467010560,Satish Chaudhary BJP,"Palanpur, India",232.0,104.0,0,104,1499
4796,3286186938,sahergohar,,232.0,68.0,0,104,1499
4797,332181335,Girish R Pillai,0=infinity,232.0,446.0,0,104,1499
4798,1610606060,Arihant Jain,Maroth,232.0,83.0,0,104,1499
4803,947759997655617536,Adv. Uzair Phularwan,"Hafizabad, Pakistan",231.0,358.0,0,104,1497
4805,2256777752,Vivek Sood,New Delhi,231.0,261.0,0,104,1497
4804,882568599352877056,Saim Lala,"Dubai, United Arab Emirates",231.0,1091.0,0,104,1497
4799,33627219,Fahd Ahmad Abbasi,Islamabad,231.0,776.0,0,104,1497
4802,983710863126216707,Mumtaz,India,231.0,1910.0,0,104,1497
4801,350852271,Sabari Vinayak,,231.0,365.0,0,104,1497
4800,236093188,🧘🏽‍♂️🕉🇺🇸🚩,"New York, NY",231.0,923.0,0,104,1497
4806,915844527876960256,Ijaz Ahmad,"Nankana, Pakistan",230.0,273.0,0,104,1495
4807,779978275024015360,c. maheshwaran,"k. c layout , Mysore",230.0,912.0,0,104,1495
4817,3316588459,#Jay #देशभक्ति है🇮🇳,India,229.0,107.0,0,104,1493
4812,59550806,🇮🇳 મેહુલ શાહ 🇮🇳,Mumbai,229.0,607.0,0,104,1493
4815,817780680134422530,Dr.S.Singh,my heart is in India,229.0,1528.0,0,104,1493
4813,279858263,sujata satish shetty🇮🇳,MUMBAI,229.0,591.0,0,104,1493
4816,2416370156,आर्यावत,,229.0,414.0,0,104,1493
4811,96581831,Loktej,Surat,229.0,12.0,0,104,1493
4809,801408457433759744,Nameless Nightmare Chaiwala,"Hindustan, India",229.0,1877.0,0,104,1493
4808,835349381318594560,Aadil Being Human,"Ghar, Mumbai, Bombay, Delhi",229.0,167.0,0,104,1493
4814,115020425,OnlyTruth,,229.0,515.0,0,104,1493
4810,1023050206286364672,Rabia Gilani,,229.0,194.0,0,104,1493
4823,782237781019992064,Gaurav Agarwal(Rock),"New Delhi, India",228.0,882.0,0,104,1491
4826,3339529960,Priyanka,"Maryland, USA",228.0,304.0,0,104,1491
4825,400001421,Sameer Sj,Dubai,228.0,495.0,0,104,1491
4824,1088331539321159680,Malik Shahid,,228.0,506.0,0,104,1491
4818,449859411,Abhijeet Yadav,भारत,228.0,131.0,0,104,1491
4822,783279559906963456,🙏myself Brij🙏,"Mumbai, India",228.0,247.0,0,104,1491
4820,106973748,Vikramjiet Roy,"ÜT: 28.558898,77.196719",228.0,59.0,0,104,1491
4819,128474117,manish kumar singh,"Mumbai, India",228.0,370.0,0,104,1491
4821,2770253455,Nadeem & Brothers Co,"Sialkot, Pakistan",228.0,630.0,0,104,1491
4827,1004544502600630272,🌹 A rose by any other name..,,227.0,670.0,0,104,1489
4828,165107930,Tufail Hussain,Srinagar,227.0,138.0,0,104,1489
4829,991618878798254082,Надежда Терубара,"Краснодарский край, Россия",227.0,284.0,0,104,1489
4830,2764282224,Mohammed Kasim (محمد قاسم),"Chennai, Tamil Nadu, India",227.0,649.0,0,104,1489
4831,762591223982923776,TodaysEra,"New Delhi, India",227.0,656.0,0,104,1489
4836,386464674,Shahid Iqbal,"Dubai, UAE",226.0,120.0,0,104,1487
4838,942690688990191616,RajarajanKTR,"Coimbatore, India",226.0,520.0,0,104,1487
4837,87759130,Jamwal,#Delhi,226.0,374.0,0,104,1487
4833,47407311,adeeb,East London,226.0,542.0,0,104,1487
4835,511708115,3rd Party,,226.0,2361.0,0,104,1487
4834,170018822,Abhishek,India,226.0,482.0,0,104,1487
4832,128804138,Neeraj Sharma,Mumbai,226.0,384.0,0,104,1487
4843,313164282,फौजी बाबू 🇮🇳,New delhi,225.0,39.0,0,104,1485
4847,11345742,Prafull,India,225.0,340.0,0,104,1485
4845,1116858674,Nikhil J,"Pune, India",225.0,2978.0,0,104,1485
4844,102113781,Satinder Pal Singh,,225.0,61.0,0,104,1485
4846,811489710136623104,salman khan the 🐅,delhi,225.0,1722.0,0,104,1485
4842,891344779623231488,zaheer,"Muzaffarabad, Pakistan",225.0,1073.0,0,104,1485
4841,100229261,AkhandBharat🇮🇳,"Tamilnadu, India.",225.0,165.0,0,104,1485
4840,2862969943,TANVIR,Pakistan,225.0,235.0,0,104,1485
4839,80274409,Parth,,225.0,203.0,0,104,1485
4852,141026539,Awanish Dixit,,224.0,204.0,0,104,1483
4855,713330921005395968,Sanjay Dodwaria,"Jaipur,Rajasthan,India",224.0,573.0,0,104,1483
4854,119293180,EkChidiya,,224.0,480.0,0,104,1483
4853,1032876431527829504,sureshkumar,,224.0,282.0,0,104,1483
4849,930153552634359808,🗽NewYorker928🗽,"New York , NY",224.0,196.0,0,104,1483
4851,444037030,BEEN,Cell # 0000-0000000,224.0,361.0,0,104,1483
4848,81268403,RJ,,224.0,88.0,0,104,1483
4850,2976987943,Toshi,"Thane, India",224.0,370.0,0,104,1483
4861,1266545684,Shannon,,223.0,187.0,0,104,1481
4863,3309179004,SONU ANAND,"Bihar, India",223.0,351.0,0,104,1481
4862,1000593676702175232,Sumit's tweet,"Saharanpur, India",223.0,193.0,0,104,1481
4860,2246690628,HUMAN,delhi,223.0,431.0,0,104,1481
4859,279710106,Priyanka Sareen,Mumbai,223.0,574.0,0,104,1481
4858,188651018,नादान प्राणी,"Princeton, NJ",223.0,253.0,0,104,1481
4857,930015273612140545,Vikas Mishra,"New Ashok Nagar, New Delhi",223.0,576.0,0,104,1481
4856,1072116423483252736,TIRTH RAM,,223.0,332.0,0,104,1481
4865,417808383,Pallavi Singh,"Gurgaon, Pune",222.0,114.0,0,104,1479
4866,114738211,Vikas 🅰➕ 🇮🇳,Bharat Varsh 🇮🇳,222.0,832.0,0,104,1479
4867,1136575020,shoaib butt,"Dubai, United Arab Emirates",222.0,429.0,0,104,1479
4868,1042938380,Kunwar Ali Q Khan,Islamabad,222.0,544.0,0,104,1479
4869,1032529002228015104,Arch Safdar,"اسلام آباد, پاکستان",222.0,385.0,0,104,1479
4864,845650340259266560,சுந்தர் கண்ணன்,"kurumbur,Tamil Nadu",222.0,1112.0,0,104,1479
4870,864414178190262272,Arav sharma,,221.0,284.0,0,104,1477
4871,2228371775,Umaraziz,"Punjab, Pakistan",221.0,113.0,0,104,1477
4872,161218042,Bay Harbour Butcher,Lucknow/Delhi/Muzaffarpur,221.0,840.0,0,104,1477
4873,990689403038322694,🇵🇰 میری پہچان پاکستان,Pakistan,220.0,1188.0,0,104,1475
4874,34763493,Peer Khan,"Pakistan, India,UAE, USA",220.0,754.0,0,104,1475
4878,36025411,Santosh Multhalli,Hyderabad,219.0,396.0,0,104,1473
4877,369009701,Trust Bandit,,219.0,864.0,0,104,1473
4875,43095143,Deepa Ghosh,Here | There | Everywhere,219.0,870.0,0,104,1473
4876,305598250,VINOD TRIVEDI,,219.0,79.0,0,104,1473
4879,778755410509443073,Aravind #GouSwarga,,218.0,234.0,0,104,1471
4880,28634438,Manu,Delhi,218.0,289.0,0,104,1471
4886,315139766,Ruhail amin,indian occupied kashmir,217.0,207.0,0,104,1469
4891,158383114,Ashish Chauhan,Jaipur,217.0,169.0,0,104,1469
4890,991242549942669312,Ishwar Chandra shukla,"Naugarh, India",217.0,183.0,0,104,1469
4888,2336611146,Full_power38,,217.0,1341.0,0,104,1469
4887,798381853858234368,Rahul Saxena,"Jaipur, India",217.0,219.0,0,104,1469
4889,137378547,गुरूजी,,217.0,1850.0,0,104,1469
4885,1047772215016656896,Sanjiv Ranjan Jha up,"national capital region,delhi",217.0,291.0,0,104,1469
4884,2448953779,Nasir Bhat,"Jammu, Jammu And Kashmir",217.0,924.0,0,104,1469
4883,1278157579,♓️€Ⓜ️🅰️N✝️,"आबू की वादियों में,बनास किनारे",217.0,265.0,0,104,1469
4882,1066992146190934016,پاکستانی عوام,Planet Earth,217.0,42.0,0,104,1469
4881,1266951830,Mrinal,,217.0,764.0,0,104,1469
4892,86887310,Nafees Ahmad Angel,"Islamabad, Pakistan",216.0,220.0,0,104,1467
4893,1010513381705465857,लोकसभा काँगड़ा(चम्बा) H.P,,216.0,475.0,0,104,1467
4894,969494815976120320,Ashutosh Choudhary,"Roorkee, India",216.0,176.0,0,104,1467
4895,563672403,Ammar Shaikh,Karachi-Pakistan,216.0,691.0,0,104,1467
4896,814901663471378432,SKULL KILLER,Hindustan,216.0,107.0,0,104,1467
4902,2713341325,Hayat Esfandiyar,,215.0,1158.0,0,104,1465
4905,737003725911412740,Shehryar Ejaz,"Karachi, Pakistan",215.0,1592.0,0,104,1465
4904,776613061,Neeraj Awasthi🇮🇳,,215.0,258.0,0,104,1465
4903,134862409,Veerendra Giddaluru,,215.0,116.0,0,104,1465
4906,959138584455499777,🇵🇰,,215.0,260.0,0,104,1465
4901,822815879255748608,Singhsaab Sandhu,,215.0,1706.0,0,104,1465
4899,1401817104,Krish Rajesh,Chennai,215.0,372.0,0,104,1465
4898,76873489,Satinder Khandpur 🇮🇳,"Aardalstangen, Norway",215.0,215.0,0,104,1465
4897,1375180718,Tehmar Ali,Lahore,215.0,534.0,0,104,1465
4900,1393988575,Sarah سارہ,USA ,215.0,94.0,0,104,1465
4913,3250163850,Sunil Mareppanavar,,214.0,711.0,0,104,1463
4919,144131633,Abhilash,"Noida, India",214.0,196.0,0,104,1463
4917,579274470,Haseeb Kamyana,"Okara, Pakistan",214.0,1867.0,0,104,1463
4916,786370610,Yasir Jalil,Naya Pakistan,214.0,682.0,0,104,1463
4915,551918935,Narsi Benwal,India,214.0,526.0,0,104,1463
4914,794188676070707200,Saurabh Kumar,"New Delhi, India",214.0,613.0,0,104,1463
4918,821572567005728769,si centrang biru 28012019,,214.0,259.0,0,104,1463
4912,978843205063073797,Saad Malik,"Islamabad, Pakistan",214.0,186.0,0,104,1463
4908,2930862708,Mohammad Faheem,Multan,214.0,127.0,0,104,1463
4911,898891373109227520,محمد توصیف جالندھری®,,214.0,449.0,0,104,1463
4907,124118595,Ashish Chavan,"Mumbai, Maharashtra",214.0,1007.0,0,104,1463
4909,785768506822430720,S Sharma,,214.0,183.0,0,104,1463
4910,1017806015453155329,سید صبا,,214.0,1062.0,0,104,1463
4920,1015641964346105857,★彡अखण्ड भारत彡★(𝐀𝐤𝐡𝐚𝐧𝐝 𝐁𝐡𝐚𝐫𝐚𝐭), हिंदुस्तान,213.0,218.0,0,104,1461
4921,4384414289,Habib Rana 하비브,"Seoul, Republic of Korea",213.0,314.0,0,104,1461
4922,876183414092701696,Ahmad Mujtaba Faraz,"Aligarh, India",213.0,323.0,0,104,1461
4923,2700425041,Zeshan Ali,,213.0,175.0,0,104,1461
4929,4901851044,दुष्यंत,Grey side of the moon,212.0,587.0,0,104,1459
4933,903514128244924416,Faheem Khan(Veeru) 🐦,"Bhopal, India",212.0,117.0,0,104,1459
4932,76141255,Ismail Syed إسماعيل. ي. سيد,London,212.0,371.0,0,104,1459
4931,1081596832017510400,JAVED IQBAL TLP,,212.0,504.0,0,104,1459
4930,106659204,Bhavik Shrimal,"Jaipur, India",212.0,427.0,0,104,1459
4926,1352067620,Bharat K Sadrani,"Vododara, India",212.0,128.0,0,104,1459
4928,1140621972,Khan 🇵🇰,"Lahore, Sawabi, Islamabad",212.0,288.0,0,104,1459
4927,911872020018716672,Gyan singh,Udaipur Rajasthan ,212.0,518.0,0,104,1459
4925,2381667336,kashmiri,Pakistan,212.0,555.0,0,104,1459
4924,1007342417828343808,fassbear,,212.0,518.0,0,104,1459
4940,2359757864,Mahesh Dhokia,,211.0,1837.0,0,104,1457
4937,766136448831586304,R Mohankumar,,211.0,570.0,0,104,1457
4938,1074215051865731073,The Analyst1576,,211.0,2685.0,0,104,1457
4941,82879012,praneeth kumar reddy,india,211.0,181.0,0,104,1457
4936,1056469499535286273,मीनु आर्या मनु:,आर्यावर्त,211.0,11.0,0,104,1457
4934,981534475451600902,Sir🎓  Shafee™ ابن شفیع,Konkan🌴,211.0,98.0,0,104,1457
4939,193066811,Tanveer Ali,,211.0,274.0,0,104,1457
4935,759228852,bhagwati prasad,,211.0,230.0,0,104,1457
4946,216802229,Uttistha Bhharatah,India,210.0,192.0,0,104,1455
4949,852219170,Tushar Dube,Worldwide,210.0,354.0,0,104,1455
4948,748739651414798336,Md Ahmadمحمد احمد,India,210.0,66.0,0,104,1455
4947,856392197561864192,Arb@z Kh@n H,"Bengaluru, India",210.0,192.0,0,104,1455
4942,2505187974,RANJIT KUMAR,,210.0,632.0,0,104,1455
4945,3272132359,Vishnu Sen,,210.0,370.0,0,104,1455
4943,1046803415710535680,zapata,,210.0,370.0,0,104,1455
4944,366215445,Mubashir Zia,Pakistan,210.0,356.0,0,104,1455
4950,47092006,Faiz Muhammad," New Jersey, USA",209.0,785.0,0,104,1453
4952,707532617373995008,Apurv Singh,India,209.0,311.0,0,104,1453
4953,3258317005,राकेश सिंह,"Chennai, Gorakhpur (UP) भारत",209.0,13.0,0,104,1453
4954,26017050,ulhasyjoshi,Thane,209.0,1460.0,0,104,1453
4951,630870587,Khawaja Anas Tanveer,"Lahore, Pakistan",209.0,322.0,0,104,1453
4957,95653635,MRI connector,"Bengaluru, India",208.0,1327.0,0,104,1451
4959,1750833829,operation All out Dekho or Kashmir me mulo ko ठोको,"Raisinghnagar, India",208.0,408.0,0,104,1451
4960,1014140605478289408,Bhartiyadav,,208.0,2910.0,0,104,1451
4956,857518411408134145,Waseem Ansari,Meerut ,208.0,12.0,0,104,1451
4955,1088400866,Vijay Jha,"Faridabad, India",208.0,397.0,0,104,1451
4958,939445309939134464,Deepika Garg,,208.0,33.0,0,104,1451
4961,1316351750,newagest,,207.0,994.0,0,104,1449
4962,4823614691,Abdullah- ibn-e Adam,NUST (USPCAS-E),207.0,253.0,0,104,1449
4963,70645099,Anurag shukla,Rohtak,207.0,245.0,0,104,1449
4964,3970131801,Mudassir Bangash,پاکستان,207.0,1398.0,0,104,1449
