,Id,Name,Location,FollowersCount,FriendsCount,RetweetCount,TweetCount,Score
337,425681864,ᴍᴇɢɪᴀᴡᴀᴛɪ ᴍᴜsʟɪᴍᴀʜ ᴅᴇᴡɪ,"ᴡᴇsᴛ ᴊᴀᴠᴀ, ɪɴᴅᴏɴᴇsɪᴀ",644.0,165.0,0,2,1303
338,1054788810805075968,BB,,648.0,599.0,0,1,1301
339,23302810,Dr. Azhar Aslam,United Kingdom,643.0,561.0,0,1,1291
340,19715865,Mark Robinson,,634.0,646.0,0,2,1283
341,1536294655,Lokesh Bharadwaj,,638.0,652.0,0,1,1281
342,1086943144195743746,Prin is seeing #UnveilTourInManila,Republic of the Philippines,637.0,683.0,0,1,1279
343,1034141201677602817,Auto Raja,"Karnataka, India",637.0,919.0,0,1,1279
344,325640155,Usha Dravid🇮🇳,,632.0,562.0,0,2,1279
345,50620221,hanrahanarchist,Ireland,623.0,1172.0,0,1,1251
346,152711378,NINE/11,Minding My Business,618.0,319.0,0,1,1241
347,1138475870,Stephen feffe Landberg,🇸🇪 🇹🇭 🇺🇸,610.0,902.0,0,1,1225
348,705144507780591616,TRUMPathetic 🤔🙄,"Manhattan, NY",606.0,2598.0,0,1,1217
349,1009289817933299712,cephine,"Seattle, WA",593.0,615.0,0,3,1211
350,621205798,B R O O K E,Earth,601.0,897.0,0,1,1207
352,284604065,S.M.Umair,Kuala Lumpur Malaysia,594.0,1442.0,0,1,1193
351,728482182,ditlandishetzat,Nederland,594.0,828.0,0,1,1193
353,287762699,sam,all over,590.0,237.0,0,1,1185
354,922918340,{{{**Jillpoll**}}},,589.0,19.0,0,1,1183
355,127117572,iLLy,'LoveSounds' coming soon,587.0,483.0,0,1,1179
356,1966424612,Majid Khan 💧,Pakistan,569.0,1985.0,0,1,1143
357,318462990,Deivis Guerra,Venezuela,566.0,1424.0,0,1,1137
358,1062607824,Amitabh Poddar,,563.0,1274.0,0,1,1131
359,819971933076856832,SAM Volhov,Eastern Europe,562.0,770.0,0,1,1129
360,779039921541484544,R&U Videos,,559.0,61.0,0,1,1123
361,727736629318852608,ojuade kazeem,"Ile-ife, osun state",554.0,696.0,0,1,1113
362,4257974593,OkaMe,,554.0,846.0,0,1,1113
363,2961829641,Det sunda förnuftet,,543.0,397.0,0,2,1101
364,2389585525,Gunamoni Phukan,"Pune, India",548.0,1325.0,0,1,1101
365,22899503,⛈,"Melbourne, Australia",546.0,912.0,0,1,1097
366,883532046672515072,HeatherIAm,"New York, USA",539.0,348.0,0,1,1083
367,814815309987123203,🌟 🇺🇸 Shine4Q 🇺🇸 🌟,The great state of Texas,536.0,611.0,0,1,1077
368,1172217012,Peter Zwiefelhofer (MED),På behörigt avstånd.,532.0,754.0,0,1,1069
369,1024213146,Lynne Yandura,"Georgia, USA",530.0,596.0,0,1,1065
370,231768348,Ahmad Shiddiq N,,522.0,534.0,0,1,1049
371,1901070139,Gaurav Rawat,"Gurgaon, Haryana",522.0,164.0,0,1,1049
372,721388641,steph,"Ventura, CA",520.0,283.0,0,1,1045
373,999326288728018945,Wilkins Sr Timothy,United States,518.0,4985.0,0,1,1041
374,953158662,Amir H.Hussaini,Kabul - Afghanistan,510.0,477.0,0,1,1025
375,942558433387061248,⛈️⛈️RainyDarkCloud⛈️⛈️,"PNW, back 40",503.0,350.0,0,2,1021
376,217646687,Nobody,India,506.0,1541.0,0,1,1017
377,495134177,Jan Broeks,Brussel & Bennekom,505.0,608.0,0,1,1015
378,203296291,William Salvo,DC Metro Area,503.0,2551.0,0,1,1011
379,704145416103694337,Aavaros confirmed for Smash,a shithole,496.0,371.0,0,1,997
380,986967714332925953,Dark White,,495.0,529.0,0,1,995
381,1053184638628360192,"Deepak Vats(PRINCIPAL OF RGKA BELHI, SUPAUL),","New Delhi, India",492.0,69.0,0,1,989
382,4376426973,Paul Vetti.,,490.0,325.0,0,1,985
383,1671345938,northfairoaks,#HYPHYMOVEMENT,490.0,382.0,0,1,985
384,243680352,satish. G#IndiawantsRevenge,"Jamboo dweepe, Bharatavarshe, ",489.0,320.0,0,1,983
385,600838891,Rakesh Kumar,"Patna, India",488.0,892.0,0,1,981
386,996843595805097984,Deepak Kumar,Gurugram ,485.0,521.0,0,1,975
387,852219900,ioannina,Indonesia,475.0,713.0,0,2,965
388,706419329034641409,Maaz,Somewhere; Earth,478.0,350.0,0,1,961
389,19201225,Tom Court,"Edinburgh, Scotland",471.0,264.0,0,1,947
390,999134574738206722,EM YOO,TWICELAND,469.0,452.0,0,1,943
393,873592111098204162,Sean Churchill,Third Coast,466.0,2024.0,0,1,937
391,1026660483267350528,kim_Vantae💜,Republic of the Philippines,466.0,1039.0,0,1,937
392,281048468,Awuku Seth Darko,,466.0,657.0,0,1,937
394,4243744577,Jeanine X,,456.0,381.0,0,2,927
395,284879131,crybaby,,460.0,284.0,0,1,925
396,704443419150688256,vrinda,"London, England",456.0,2669.0,0,1,917
397,1470586742,Monique,"Vancouver, BC",456.0,529.0,0,1,917
398,551312105,Saleheim,Nederland,454.0,1292.0,0,1,913
399,21131557,bslate,United States,443.0,508.0,0,2,901
400,2517156500,Daphnee Cook,,448.0,594.0,0,1,901
401,1022722622377869314,Digvijay Singh 🇮🇳,India,445.0,399.0,0,1,895
402,726725974709121024,Patrick Githiga,Tomorrow ,442.0,11.0,0,1,889
403,718701414789357568,CarlosDanger6969,"Fort Devens, MA",437.0,3324.0,0,2,889
404,983203516222263296,ارمان,British Dominion of Pakistan,440.0,396.0,0,1,885
405,275665331,Venkateswarlu P🇮🇳,"Hyderabad, India",432.0,2528.0,0,2,879
406,995075112863969280,Arslan Ahmad Khan,Pakistan,430.0,319.0,0,2,875
407,3045827456,Lemybells❤,Pasig City,429.0,578.0,0,1,863
408,132833105,𝔞𝔪𝔶,Lille 3,423.0,95.0,0,1,851
409,83702260,KING,"Tennessee, USA",416.0,1106.0,0,1,837
410,1069078277967540224,ITS MY BDAY 💜💜PLZ HELP ME WITH NY DEAL...PLZ,Sobbing in the 13430th corner,415.0,635.0,0,1,835
411,27303377,Selena,United States,414.0,1801.0,0,1,833
412,793554228,Inderpal S Dhunna,"Ludhiana, india",413.0,1314.0,0,1,831
413,570016373,paulomipatel,"Anand, India",413.0,515.0,0,1,831
414,997128535788654593,Supradip Sen,West Bengal ,413.0,1582.0,0,1,831
415,269112698,charlie // 商,arrowverse,411.0,660.0,0,1,827
416,859554653943541761,Insane Cheeto,,411.0,1817.0,0,1,827
417,885305647,Family V,,409.0,574.0,0,1,823
418,118506003,Roelf Turksema,Holland,406.0,802.0,0,1,817
419,1085619738867306497,- ̗̀lia feat myung jun 🍯,"dean, xeno-t, shinee, nct 💛",405.0,1227.0,0,1,815
420,1061543593872146432,#DefendRojava,,403.0,254.0,0,1,811
421,930700158647578629,jiseldysorto#NT ❤❤❤❤,Honduras,402.0,1198.0,0,1,809
422,110231113,Donovan Denyssen,"Boksburg, South Africa",400.0,804.0,0,1,805
423,152389029,Jim Ruffalo,,393.0,155.0,0,2,801
424,1051799613588549632,hassan nasrallah is my godfather,Moscow,391.0,264.0,0,2,797
425,1063650956544565248,Ehmede Xani,,391.0,1008.0,0,1,787
426,730710401973788672,विवेक सिंह,"Varanasi, India",389.0,188.0,0,1,783
427,1518049338,Wholesome Hoe,,388.0,408.0,0,1,781
428,876548359703678981,SPQR,,387.0,338.0,0,1,779
429,91062231,AAP ka Baap,"Munich,Germany",386.0,250.0,0,1,777
430,965559331,Brooke Wilt♊,Cali☀️🍍🌊,385.0,498.0,0,1,775
431,50686423,amir,Nigeria,382.0,1266.0,0,1,769
432,423169526,Sajith Sasidharan,,378.0,974.0,0,1,761
433,1580846659,Dr Devashish,"Bagh Muzaffar Khan, Agra",376.0,780.0,0,1,757
434,3122484062,maggz 🇫🇲,minding my business,371.0,553.0,0,1,747
435,825812768,carlabaruch,Nederland,370.0,321.0,0,1,745
436,703603346200993792,jirinaS,East Europe,369.0,887.0,0,1,743
437,2389154132,miss you,,369.0,955.0,0,1,743
438,943229034812624896,Franck,France,367.0,399.0,0,1,739
439,103687718,Neysa Smith,Arizona,362.0,648.0,0,1,729
440,2933092680,Kunal Sharma,,362.0,90.0,0,1,729
441,949010437949022215,kamal darvish,Germany,354.0,297.0,0,2,723
442,1024067503809548288,Inglorious Bastardos,,341.0,403.0,0,4,717
443,759000344047198212,JAI SHRI RAM,India,353.0,378.0,0,1,711
444,612868747,Edoardo Crivellaro,Roma-Modena,350.0,628.0,0,1,705
445,2896141477,AaliyahArbanae,,339.0,400.0,0,2,693
446,953946379558137856,LadyGloss,,342.0,1164.0,0,1,689
447,210913208,Comunista de iPhone,B-A-D,341.0,163.0,0,1,687
448,1051532683250143232,Mobina.mj18,Islamic Republic of Iran,339.0,285.0,0,1,683
449,916384755733663744,.eMILY,"Lake Charles, LA",339.0,521.0,0,1,683
450,2500616054,𝐩𝐫𝐢𝐬𝐜𝐢𝐥𝐥𝐚 ღ’𝐬 𝐝𝐨𝐰𝐨𝐨𝐧,bts/shinee/nct/svt/day6/skz+,338.0,299.0,0,1,681
451,4695782245,Abhishek Nayak,,338.0,262.0,0,1,681
452,2307873010,St. Jawn the Baptist,Bay Area,333.0,2303.0,0,2,681
453,2758371441,Bonitas Buzz,,332.0,3352.0,0,2,679
454,1297052683,Harold Wicks,,336.0,1053.0,0,1,677
455,1059084749321383937,𝐦𝐚𝐢 ♡ 𝐣𝐚𝐞𝐦𝐢𝐧,ncity,331.0,435.0,0,1,667
456,1092658703059189760,мιи ѕυgα'ѕ ∂αу ιѕ ¢σмιиg,bangtan boys,329.0,717.0,0,1,663
457,1059872195214798848,🇮🇶 ביג דדי פאוזי,Middle Weast,328.0,249.0,0,1,661
458,931225519730896896,901ShelbeyDr,"Texas, USA",320.0,284.0,0,2,655
459,3270431881,Karreolas☘️🌻,"Tijuana, Baja California",323.0,851.0,0,1,651
460,970328825518313472,Hafeez,Kuwait ,320.0,223.0,0,1,645
461,886207554409443330,David Long Courtney,Earth,317.0,67.0,0,1,639
462,394570074,Hunter Gatherer,"Riyadh, Kingdom of Saudi Arabi",315.0,143.0,0,1,635
463,3348029566,Mar 🇵🇹,🎡↯ࣧ hope world♯🇵🇹,313.0,319.0,0,1,631
464,745894077988757504,gemelos,562,312.0,419.0,0,1,629
465,934345886812872705,Fi~chan,Indonesia,312.0,720.0,0,1,629
466,1079365907783143424,cha,,309.0,392.0,0,1,623
469,166806723,Rei Saverem,Between Realities ~ Kazuya-Rei,302.0,2371.0,0,1,609
470,16036756,Anurag,Bangalore,297.0,292.0,0,2,609
468,737273232269705216,SunSunshine,Föderierte Staaten von Mikrone,297.0,2321.0,0,2,609
467,843402553870245888,S a h u Vikas Teliia { नमो नमः },हिन्दूस्थान,302.0,357.0,0,1,609
471,1058057356066676736,k.,,301.0,617.0,0,1,607
472,3298733753,jaymee💕,"Washington, DC",300.0,245.0,0,1,605
473,66458310,Sylvia1403,,297.0,314.0,0,1,599
474,2938983090,Noman Ahmad,Multan,297.0,256.0,0,1,599
475,735022777,seyfi imamoglu,antalya,293.0,944.0,0,1,591
476,2435374410,Avaneesh Nirjar,,293.0,190.0,0,1,591
477,807548858901340160,Francesco Mennillo,"Marigliano, Campania",292.0,699.0,0,1,589
478,129080895,Sudipto Roy,Kolkata,291.0,329.0,0,1,587
479,114176678,Abhishek roy,,291.0,710.0,0,1,587
480,744915488690610176,Subhash Negi,Delhi,289.0,854.0,0,1,583
481,767064045069283329,Vams,"Bengaluru,Koppal, India",288.0,826.0,0,1,581
484,784286875,AAR,,286.0,274.0,0,1,577
482,955623021859016706,Anita💚,,286.0,409.0,0,1,577
483,201659850,manish.d.bohra,"Dehradun, India",286.0,679.0,0,1,577
485,2833141645,David Snavely,"California, USA",282.0,99.0,0,1,569
486,45439914,Audrey | A Chillimansi Mix,Anywhere But Here,281.0,197.0,0,1,567
487,786929619672772608,Sunshine,"Pensacola, FL",280.0,637.0,0,1,565
488,1641063535,Nuestro Imposible ~,"Entre Ríos, Argentina",279.0,509.0,0,1,563
489,758787000694673408,Volkhaven,,273.0,280.0,0,2,561
490,3080125591,bribri,south pole ⚐,278.0,209.0,0,1,561
491,3019330468,CINDYYY👄.,"Van Nuys, Los Angeles",278.0,221.0,0,1,561
492,783811014445891584,Tee,,272.0,320.0,0,2,559
493,171937129,Kamran A. Mahar,"Pano Akil/Karachi, Pakistan",277.0,424.0,0,1,559
494,995700904207630336,sanil_ranjith ರಂಜಿತ್ ಸನಿಲ್,"Mangalore, India",276.0,431.0,0,1,557
495,87235768,lovely sethi,"Faridabad, India",275.0,522.0,0,1,555
496,1000927417,Rubia,,274.0,297.0,0,1,553
497,235732343,Santana_Olggi,"Santiago, Chile",271.0,1565.0,0,1,547
498,172123794,Schrödinger’s Necromancer,"District of Columbia, USA",265.0,360.0,0,2,545
499,967556817822801921,🌸↪yoonie,ᔑᗩᗯ ᗷᎢᔑ | 02.10.2019 ,270.0,419.0,0,1,545
500,351930624,Eder Meza,Where I want to be,268.0,473.0,0,1,541
501,767542519550709761,Kumamin🐣ft.km,,267.0,1686.0,0,1,539
502,954653076907950081,baby 💋❤💕,makem & jalukie & mogu,266.0,1710.0,0,1,537
503,1002709989553819648,Dante Robles,"Houston, TX area",265.0,272.0,0,1,535
504,1866558138,davo,Australia,265.0,409.0,0,1,535
505,3243458826,KIE 💋,,265.0,322.0,0,1,535
506,362533899,Curb your theism,"England, United Kingdom",265.0,507.0,0,1,535
508,2938045247,Vili Ross,Netherlands/Bulgaria,264.0,265.0,0,1,533
507,239063081,abhishow.....,"Chandigarh, India",264.0,547.0,0,1,533
509,24125804,hk. george,up in the air,263.0,250.0,0,1,531
510,1036892161197858817,Praveen Singh,India,261.0,540.0,0,1,527
511,2517336602,こまち,,259.0,333.0,0,1,523
512,892623264295550977,irshadbrohi733@gmail,"Hyderabad, Pakistan",259.0,210.0,0,1,523
513,154326740,Keops Den II 🇵🇸,"Andalucía, España",258.0,912.0,0,1,521
514,1650583003,Rolf Muijtjens,"Nairobi, Kenya",251.0,667.0,0,2,517
515,71504828,上杉ちゃん,とにかく明るいエロ村,255.0,217.0,0,1,515
516,795403662382219264,Zen Loon,Nova Anglia,249.0,1865.0,0,1,503
517,387641193,Hannah,"London, UK",248.0,428.0,0,1,501
518,992839678880514050,TinaCrivelli,,241.0,639.0,0,2,497
519,54386469,Daniel Shaw🇺🇸,"Lexington, KY",243.0,197.0,0,1,491
520,431862959,Arie Hordijk,Ede,236.0,157.0,0,2,487
522,1031580717677854722,@KaddyMessage,,240.0,87.0,0,1,485
521,881585886,sheetal singh,new delhi,240.0,2788.0,0,1,485
523,757592935323926528,"Mustafa, A Forgotten Refugee",Pekanbaru Indonesia Since 2014,239.0,577.0,0,1,483
524,901351322011615233,Thats Bharat,"Chennai, India",237.0,1934.0,0,1,479
525,936578335945183232,CarolAnneMartin,"Washington, England",235.0,202.0,0,1,475
526,790543846975213570,Hikikomori,Here ,234.0,781.0,0,1,473
527,920593534306144256,fromis bot ♡,run by @yunvely,230.0,11.0,0,1,465
528,4756498100,TheSauce♐️,Where The Wild Things Are,229.0,107.0,0,1,463
529,2908326967,RamkrishnaChaube,India,227.0,616.0,0,1,459
530,1014492348879736832,BJ,"Manila City, National Capital ",223.0,198.0,0,1,451
531,1092145041248845824,Djana,,223.0,338.0,0,1,451
532,265560609,Kush P Patel,ahmedebad,222.0,771.0,0,1,449
533,991552655813160961,Christian P.,"New York, NY",222.0,2106.0,0,1,449
536,995319704695771137,Question_Everything,,216.0,433.0,0,1,437
537,108555285,संजीव,,216.0,476.0,0,1,437
535,789297431976382464,MZ,Kelantan,216.0,641.0,0,1,437
534,763760957671759872,What_on_earth’s_going_on?,,216.0,835.0,0,1,437
538,776482784097529858,b swervooo ,773 ✈️ 260,215.0,183.0,0,1,435
539,839157942486183937,Free Live Sex Chat,"Москва, Россия",213.0,6.0,0,1,431
540,784490205789188096,JC Denton Bot,"Vandenberg Air Force Base, CA",212.0,7.0,0,1,429
541,852752907145420800,Love you so bad | Addicted to life,Heart of Bangtan Sonyeondan,209.0,462.0,0,1,423
542,205172370,GANESH PRASAD PANDEY,India,206.0,125.0,0,1,417
543,728681514465034244,javier,,205.0,170.0,0,1,415
544,1038376965902757889,just want y'all to know if,gg4eva,204.0,348.0,0,1,413
545,2425277431,Said Rafique,Pakistan,197.0,358.0,0,2,409
546,1262228401,SINGULARITAE🐯💙💜,"Gangnam-gu, Republic of Korea",201.0,375.0,0,1,407
547,157216025,かおりん,鳥取,199.0,138.0,0,1,403
548,908041537786863616,mariel @ uni 💜,‘96 ; she/her ,197.0,775.0,0,1,399
549,828126761661591557,Arvind,,196.0,0.0,0,1,397
550,1054743681549385730,Mirage Flidders,"Cambridge, England",195.0,847.0,0,1,395
551,1898851668,Sandeep Jain,India,194.0,232.0,0,1,393
552,1067833747108556800,Suraj Chauhan,,193.0,2643.0,0,1,391
553,2326576957,vijay dhola,भारत,190.0,391.0,0,1,385
554,1052138775500021760,THE DAILY XPERT™,"Hawaii, USA",189.0,437.0,0,1,383
555,358651737,saroj indian,,187.0,1141.0,0,1,379
556,957348931465170944,jawed alam,Saheb Pur Kamal,185.0,54.0,0,1,375
557,2176753512,Theodora Crain,"Vitória, Brazil",184.0,685.0,0,1,373
558,1051114725453393921,😍☘ قلبي خضر ☘😍,دولة / دودة🐛 غينيا ,182.0,52.0,0,1,369
559,143562041,Gus Gray,,180.0,1343.0,0,1,365
560,1699643172,Muhammad Sajjad,"Lahore, Pakistan",180.0,62.0,0,1,365
561,4612115652,Rajan Bhardwaj,,179.0,445.0,0,1,363
562,1053204773242130432,Red Queen,,177.0,755.0,0,1,359
563,239255114,jose climaco,"Denver, Co",176.0,459.0,0,1,357
564,1236807678,LomafuNdonga,"Pietermaritzburg, South Africa",176.0,304.0,0,1,357
565,1172047537,MeenakshiTripathi☺,GURGAON,174.0,100.0,0,1,353
566,271334644,beside.,,174.0,192.0,0,1,353
567,1065910998308085761,AC,,173.0,225.0,0,1,351
568,2908801578,ISIS・イスラム国へ,,167.0,181.0,0,2,349
569,198983456,Aramis,,171.0,424.0,0,1,347
570,1023239786256125954,Sumer Singh,"Delhi, India",167.0,460.0,0,1,339
571,1091463830197207040,Vande Mataram 🇮🇳,Hindustan,166.0,581.0,0,1,337
572,1034385468908097536,Spider,"Pennsylvania, USA",166.0,83.0,0,1,337
573,74356976,Prajob Subran,"New Delhi, India",160.0,360.0,0,2,335
574,999604627866771456,UST supporter,,164.0,226.0,0,1,333
575,911933832068075520,Pilot,"Queensland, Australia",161.0,277.0,0,1,327
577,1080577829287407622,Gkc,,158.0,65.0,0,1,321
576,897438936561315841,orbisnjus,,158.0,260.0,0,1,321
578,714200103544877058,Eddie אדי عيدي,"England, United Kingdom",156.0,407.0,0,1,317
579,2987916699,Ceyhanlı,,154.0,1863.0,0,1,313
580,1018490196763947008,ًpro baejoo.,wanna one ♡,139.0,81.0,0,4,313
581,965646806884470785,🇵🇰 WaPlarka,"Islamabad, Pakistan",149.0,239.0,0,2,313
582,809840678406594563,Varte,,151.0,378.0,0,1,307
583,999352065255239680,💚𝕋𝕪𝕠𝕟𝕘𝕚𝕖'𝕤 𝕃𝕠𝕧𝕖💚 #NCTzenForever,In a lil apartment bcs broke,151.0,595.0,0,1,307
584,2794589574,#BharatUnited,you will find soon,150.0,301.0,0,1,305
585,737909060712992768,उड़ता तीर 🚀↗️,,150.0,213.0,0,1,305
586,832631635388403713,tili,,148.0,179.0,0,1,301
587,4745027741,Mizer Hunt,,148.0,643.0,0,1,301
589,1497265261,suzanne🖌,"Melbourne, Victoria",146.0,420.0,0,1,297
588,772037036916158464,Yuma. ✌,,146.0,104.0,0,1,297
590,859072123142197250,seagull_노츄,Malaysia,145.0,293.0,0,1,295
591,970322735661334528,Diamond,"Ontario, Canada",142.0,381.0,0,1,289
592,930338258525007877,*APRIL 2019*,,141.0,380.0,0,1,287
593,1056001910254133248,PunishedSO  🇺🇸⃠ 🇮🇱⃠,Grand Canyon ✈️ Saratoga NY,139.0,314.0,0,1,283
594,937461815235235840,Marcy_Jeon137,"Tokyo, Japan",139.0,238.0,0,1,283
595,765073811116961792,Seinnn,Somewhere in Sabah,139.0,296.0,0,1,283
596,731124181040017410,Don Winslow,"Philadelphia, PA",134.0,215.0,0,2,283
597,471060605,bezoekme,,139.0,39.0,0,1,283
598,586726331,WICKED RAGE VOID SLACKER,,139.0,113.0,0,1,283
599,739810268331577344,Anish Kumar,"Bhiwani, India",138.0,183.0,0,1,281
600,1006828768231608320,UpaSna ThaKur,#Rampur_Himachal_Pradesh,133.0,20.0,0,2,281
601,953451482443124736,DrFeelgood,"Washington, DC and Kabul, AFG",132.0,86.0,0,2,279
602,830492445708271617,Nasir A. Khan,,136.0,843.0,0,1,277
603,145883404,dashojau,"San Gabriel, La Union, PH",136.0,570.0,0,1,277
604,795464414874910720,wiramanz,Wilayah Persekutuan Kuala Lump,135.0,352.0,0,1,275
605,808554780456931328,Dee,Malaysia,135.0,118.0,0,1,275
606,817265052541599745,Neil Hough,"Salford, England",129.0,798.0,0,2,273
607,1063679077,I'm Patman,,133.0,130.0,0,1,271
608,1079850034760507392,Moonwalker,,132.0,162.0,0,1,269
609,1332295304,Helena Jones,Borrowash Derbyshire ,132.0,320.0,0,1,269
610,1001550321896820737,ᴇʀɪɪ🌙,,132.0,326.0,0,1,269
611,145154180,Dinkar,"Bengaluru, India",132.0,268.0,0,1,269
612,206562614,PAUL ALEXANDER,Northamptonshire,131.0,645.0,0,1,267
613,1054642106894028800,•PANDA• 🐼,"Treinta y Tres, Uruguay",130.0,179.0,0,1,265
615,1093877909004083201,Gabe,,129.0,402.0,0,1,263
614,226525005,harpreet singh,Delhi,129.0,512.0,0,1,263
616,938900821944582145,かじきぱんだ（蓄えない）,,128.0,1023.0,0,1,261
617,1209497882,the wheel fell off,North West,127.0,1109.0,0,1,259
618,891044897641439234,MrsK.,Long Way From Home,127.0,262.0,0,1,259
619,567601927,Un Jong Kim,CÔTE D'AZUR ,122.0,190.0,0,2,259
620,706653362834448384,Tony8591,"Whittier, CA",127.0,571.0,0,1,259
621,925982087517167616,Hanna|| rt my pinned tweet and my sister rt,"Cabuyao, Calabarzon",127.0,423.0,0,1,259
622,4348817417,🇵🇱TRATO✌,,126.0,99.0,0,1,257
623,232420683,#StarfishPrime,India,121.0,1335.0,0,2,257
624,910540239025917952,Clo̸é 🆑,France,125.0,196.0,0,1,255
625,2772892855,Sattar Amin ( هوتك ),Eastern Afg . Southern Sweden,125.0,163.0,0,1,255
627,149570912,Jonathan Engel,paris,124.0,137.0,0,1,253
626,1045284197580115968,jona kalberg,,124.0,405.0,0,1,253
628,2965120834,xiyab khan,peshawer ,123.0,203.0,0,1,251
630,1964726389,KeswaniVarshaa,Mumbai India,122.0,494.0,0,1,249
629,3040459885,hussam,,122.0,48.0,0,1,249
631,1000821763700416519,David Gonzalez,,121.0,1086.0,0,1,247
632,1081254974951251969,@benice,Ilocoa,120.0,441.0,0,1,245
633,318855711,paul sharp64,closer than you think.,120.0,422.0,0,1,245
634,49058024,Julius!,The North of England,119.0,139.0,0,1,243
635,2933565142,Truus,"Vlissingen, Nederland",113.0,489.0,0,2,241
636,375575543,Jeff Hollinger,,118.0,570.0,0,1,241
637,1053717290112315392,Sush🎯🇮🇳,"Haryana, India",113.0,84.0,0,2,241
638,2911385220,i been needed lotion,,118.0,660.0,0,1,241
639,35537285,Michael,,117.0,298.0,0,1,239
642,241105963,Bán,Ireland,116.0,337.0,0,1,237
640,936399821862182912,Norma F Lakshin,,111.0,97.0,0,2,237
641,446911528,Bipin Shukla,New Delhi,116.0,250.0,0,1,237
643,804025813,SHESH SRIVASTAVA,लखनऊ ,114.0,80.0,0,1,233
644,741540263349391360,Cheyenne Marie,"Illinois, USA",112.0,158.0,0,1,229
645,159727351,Sarah,United States,112.0,945.0,0,1,229
646,854773263750184960,Barb,,111.0,37.0,0,1,227
647,1088499343819186178,BIGA,,110.0,100.0,0,1,225
648,3018305111,ヤバイニュース,,110.0,662.0,0,1,225
649,1049168156365922304,ηıck,,109.0,180.0,0,1,223
650,767688834049900544,rajmani Rajan,,108.0,197.0,0,1,221
651,4012620383,Abdeslam Baraka,Morocco,106.0,500.0,0,1,217
652,239272637,Cat008101,"Western Australia, Australia",104.0,881.0,0,1,213
653,1123953746,Claudia🌹,"Somewhere With Tacos, TX",102.0,88.0,0,1,209
654,1052665354919370752,1corinthians5,,96.0,203.0,0,2,207
655,2653484362,borst de,,101.0,92.0,0,1,207
656,759098773540864000,KMarxette,Scotland,95.0,54.0,0,2,205
657,2895189816,D.P.Sharma,"Jaipur, , Kolkata , Mumbai🇮🇳",100.0,165.0,0,1,205
658,634430890,keadilan dihati,,97.0,302.0,0,1,199
659,1060461384457015296,ジンニムの窓拭き,,96.0,249.0,0,1,197
660,56105768,....,"Melbourne, Victoria",96.0,475.0,0,1,197
661,2279109236,Petri,,96.0,240.0,0,1,197
662,385307752,Tony Garnett,Innisfail QLD AUS,90.0,368.0,0,2,195
663,952914250170855424,haydaryar,Kabul,89.0,311.0,0,2,193
664,346271743,Olle. 🇸🇪🐻♂️,"Stockholm, Sverige",93.0,170.0,0,1,191
665,728888121316646914,RT PINNED TWT PLS📌🌸,,87.0,172.0,0,2,189
666,798054080,MontseTeres,,86.0,326.0,0,2,187
667,70471053,Fahad,"Hyderabad, India",90.0,74.0,0,1,185
668,1094200513720008705,c[h]oi., 🚬 ,79.0,77.0,1,2,180
669,940853290732085248,Deepak,"Chandigarh, India",87.0,93.0,0,1,179
670,883521926408417280,Velvet,"New York, NY",87.0,431.0,0,1,179
671,415019399,Aditya Gupta,New Delhi,82.0,162.0,0,2,179
672,872736897172373504,Chrisss 👹🇸🇻,"North Lauderdale, FL",86.0,711.0,0,1,177
673,4325188223,Diavolo’s Missing Wig @SCP containment breach,Brunos Boobie,85.0,902.0,0,1,175
674,776014979698823168,bawli buch,"Dehra Gopipur, India",85.0,206.0,0,1,175
675,969575863,अक्षय Verma,Meerut City,84.0,235.0,0,1,173
676,226896723,viraj bhardwaj,,84.0,1039.0,0,1,173
677,2656871497,Robert Swartling,"Stockholm, Sverige",84.0,180.0,0,1,173
678,903389484,Mr. Parashar🇮🇳,India🇮🇳,77.0,865.0,0,2,169
679,32708531,Christie Love,"Seal Beach, CA",80.0,571.0,0,1,165
680,1071867688186605568,Brielle Marquez,"Bakersfield, CA",79.0,185.0,0,1,163
681,803404043511091200,Shambhoo,,74.0,644.0,0,2,163
682,1089425819846524929,Brown Sugar Babe😉,,78.0,93.0,0,1,161
683,881746273593958400,soleil féministe,,78.0,145.0,0,1,161
684,942720568318726144,Ice,,77.0,1685.0,0,1,159
685,470999569,Annemiek Both,tilburg,76.0,77.0,0,1,157
686,1591565546,Nonbiri Fukenkou,JAPAN,76.0,128.0,0,1,157
687,2553517952,alex,,76.0,33.0,0,1,157
688,1095280118023344128,[h]gandang yeeun,🚬  ; martingale,75.0,82.0,0,1,155
689,815503088563982336,someone71,,74.0,91.0,0,1,153
693,703505084,Fadi van der Hey Gurl,"Amsterdam, The Netherlands",73.0,67.0,0,1,151
692,246226192,KUMAR GAURAV,Delhi,73.0,947.0,0,1,151
691,763981420960153600,🌻,,73.0,59.0,0,1,151
690,1419172566,Johanna Gonzalez-Cos,,73.0,223.0,0,1,151
694,1088748639349100544,MariMario,,67.0,133.0,0,2,149
695,65853818,chandra sheel,"Kota, India",72.0,116.0,0,1,149
696,858675710583590914,Connor Wallace,,70.0,259.0,0,1,145
697,2862754436,Ismail,"Punjab, Pakistan",69.0,1015.0,0,1,143
698,1004513451916517376,Cliiiir ⚡️,,67.0,86.0,0,1,139
